shuffled_id,shuffled_file,original_file,source,ref_text,cer,duration_sec,utmos
1804,audio/1804.wav,./dataset/reazonspeech_wav_out/001/e0c623406e182.wav,reazonspeech,東京都内に出してもらおうかお店。,0.0625,4.179458333333334,3.065570592880249
1805,audio/1805.wav,./dataset/reazonspeech_wav_out/000/e0de2f954566b.wav,reazonspeech,皆さんへのお願いです。,0.0909090909090909,5.199458333333333,4.013852119445801
1806,audio/1806.wav,./dataset/reazonspeech_wav_out/002/e11317d4b4201.wav,reazonspeech,女子の高木美帆選手が２大会連続の銀、そして男子は、森重航選手が銅メダル獲得。,0.1578947368421052,8.679458333333333,3.1763954162597656
1807,audio/1807.wav,./dataset/reazonspeech_wav_out/003/e11f68d6e5139.wav,reazonspeech,このお店の場所,0.1428571428571428,3.059458333333333,3.060521125793457
1808,audio/1808.wav,./dataset/reazonspeech_wav_out/000/e14dcbdcd2873.wav,reazonspeech,石器時代かよって？,0.2222222222222222,4.299458333333333,3.530313014984131
1809,audio/1809.wav,./dataset/reazonspeech_wav_out/002/e153471af5e75.wav,reazonspeech,急にすいません。,0.125,3.2994583333333334,3.4802803993225098
1810,audio/1810.wav,./dataset/reazonspeech_wav_out/003/e16de64a76ef9.wav,reazonspeech,円の大きさで排出量の上位国を示した図形表現図です。,0.04,8.079458333333333,3.3824501037597656
1811,audio/1811.wav,./dataset/reazonspeech_wav_out/003/e1b16c65fa3e2.wav,reazonspeech,これを実行してほしいですね。,0.2142857142857142,3.9394583333333335,3.073338031768799
1812,audio/1812.wav,./dataset/reazonspeech_wav_out/000/e300571342a81.wav,reazonspeech,一本ずつ指を折る。,0.1111111111111111,5.719458333333334,3.065136909484864
1813,audio/1813.wav,./dataset/reazonspeech_wav_out/002/e34fddd435495.wav,reazonspeech,またそれか。,0.1666666666666666,3.8794583333333335,3.406470775604248
1814,audio/1814.wav,./dataset/reazonspeech_wav_out/002/e35c79271042b.wav,reazonspeech,持ち味は、精密機械のようなコントロール。,0.1,6.099458333333334,3.4171926975250244
1815,audio/1815.wav,./dataset/reazonspeech_wav_out/002/e391a16fa61cf.wav,reazonspeech,もちろん、うれしかったということもありますし,0.1363636363636363,4.419458333333333,3.136849403381348
1816,audio/1816.wav,./dataset/reazonspeech_wav_out/000/e45034501fcde.wav,reazonspeech,政治家の秘書がそれなりに厚みのある封筒置いたら「お主も悪よのう」みたいな感じですやん。,0.1627906976744186,8.739458333333333,3.3976058959960938
1817,audio/1817.wav,./dataset/reazonspeech_wav_out/002/e47af253ddd92.wav,reazonspeech,このアパート限定の怪奇現象か？,0.1333333333333333,4.9794583333333335,3.330897331237793
1818,audio/1818.wav,./dataset/reazonspeech_wav_out/001/e4c719548b91d.wav,reazonspeech,《ありがとうございました》,0.1538461538461538,3.739458333333333,3.1424880027771
1819,audio/1819.wav,./dataset/reazonspeech_wav_out/000/e509c712b5e9d.wav,reazonspeech,ずっといくつになっても恋をしてたいですね、奥さんに。,0.0769230769230769,8.959458333333334,4.132889747619629
1820,audio/1820.wav,./dataset/reazonspeech_wav_out/000/e52344d804d90.wav,reazonspeech,一世紀を超えて、なおも続くこの選手権です。,0.1904761904761904,6.319458333333333,3.3772966861724854
1821,audio/1821.wav,./dataset/reazonspeech_wav_out/001/e558d71f2e2d0.wav,reazonspeech,電気が消えてまいります。,0.0833333333333333,5.039458333333333,3.6726582050323486
1822,audio/1822.wav,./dataset/reazonspeech_wav_out/001/e55c5574395da.wav,reazonspeech,ということで中村雅英さんと息子の健一郎さんと中継がつながっています。,0.2352941176470588,8.819458333333333,3.050252676010132
1823,audio/1823.wav,./dataset/reazonspeech_wav_out/001/e5adb78337fa4.wav,reazonspeech,やってみたいよね。,0.1111111111111111,3.639458333333333,3.1897544860839844
1824,audio/1824.wav,./dataset/reazonspeech_wav_out/002/e5add76c6f00a.wav,reazonspeech,まだこの試合フォアボールを与えていません。,0.0476190476190476,7.459458333333333,3.4309864044189453
1825,audio/1825.wav,./dataset/reazonspeech_wav_out/002/e5b3bf7b0ef03.wav,reazonspeech,知らないその人。,0.125,3.099458333333333,3.785035610198975
1826,audio/1826.wav,./dataset/reazonspeech_wav_out/002/e5c5c2f464f87.wav,reazonspeech,ここで近づいてきたのは。,0.0833333333333333,6.879458333333333,3.348072528839112
1827,audio/1827.wav,./dataset/reazonspeech_wav_out/003/e5cbf8923b40a.wav,reazonspeech,だからスポンサーかという話になっちゃうでしょ。,0.217391304347826,4.339458333333333,3.3105952739715576
1828,audio/1828.wav,./dataset/reazonspeech_wav_out/000/e6be73f20e1e3.wav,reazonspeech,住人の女性は就寝中でしたが、逃げだし、けがはないということです。,0.1875,7.439458333333333,3.3907735347747803
1829,audio/1829.wav,./dataset/reazonspeech_wav_out/001/e7d1ec2812fea.wav,reazonspeech,反対のかかとも同じように。,0.0769230769230769,4.099458333333334,3.671256065368652
1830,audio/1830.wav,./dataset/reazonspeech_wav_out/003/e7dfcb169e77c.wav,reazonspeech,安易に使って申し訳ございません。,0.1875,3.659458333333333,3.080420970916748
1831,audio/1831.wav,./dataset/reazonspeech_wav_out/000/e87f6d8135d9e.wav,reazonspeech,こういうのがやっぱ定番ですか？,0.2666666666666666,3.3194583333333334,3.168720960617065
1832,audio/1832.wav,./dataset/reazonspeech_wav_out/002/e891c7c8234c7.wav,reazonspeech,今日、海開きだったところも多かったようですよね。,0.2083333333333333,4.339458333333333,3.0007214546203613
1833,audio/1833.wav,./dataset/reazonspeech_wav_out/003/e8f2269ed3ca0.wav,reazonspeech,命に別条ないということです。,0.1428571428571428,7.319458333333333,3.71613359451294
1834,audio/1834.wav,./dataset/reazonspeech_wav_out/000/e987a122eb3cf.wav,reazonspeech,ポンプ車など合わせて２５台が出動。,0.2352941176470588,5.039458333333333,3.810470104217529
1835,audio/1835.wav,./dataset/reazonspeech_wav_out/003/e9bac9a11105f.wav,reazonspeech,もしかしたら華丸さんのうちの近くにも行くかもしれません。,0.1428571428571428,5.559458333333334,3.41836166381836
1836,audio/1836.wav,./dataset/reazonspeech_wav_out/000/e9f5682a270f9.wav,reazonspeech,今朝の「ニュース関心度ランキング」です,0.1578947368421052,5.199458333333333,3.5217065811157227
1837,audio/1837.wav,./dataset/reazonspeech_wav_out/001/ea99fd2c3f7d0.wav,reazonspeech,双子の妹以外はね。,0.1111111111111111,4.379458333333333,3.168506145477295
1838,audio/1838.wav,./dataset/reazonspeech_wav_out/000/eb0f575ac5c6f.wav,reazonspeech,放送法第７０条,0.2857142857142857,3.759458333333333,3.3970775604248047
1839,audio/1839.wav,./dataset/reazonspeech_wav_out/000/eb6da3e7a1e68.wav,reazonspeech,見てください。,0.1428571428571428,3.2794583333333334,3.860996723175049
1840,audio/1840.wav,./dataset/reazonspeech_wav_out/000/eb9e5b1ee18aa.wav,reazonspeech,でもまだ救出に時間がかかりそうでショックがかなり進行しています。,0.0625,8.819458333333333,3.050708055496216
1841,audio/1841.wav,./dataset/reazonspeech_wav_out/001/ec5573465bde5.wav,reazonspeech,シャンソンっていうと。,0.1818181818181818,3.3394583333333334,3.209916353225708
1842,audio/1842.wav,./dataset/reazonspeech_wav_out/001/ec5ad910b041a.wav,reazonspeech,コイツがいるとなんか楽しい空気になるんです。,0.1818181818181818,5.779458333333333,3.019371032714844
1843,audio/1843.wav,./dataset/reazonspeech_wav_out/002/ed12779dfadd4.wav,reazonspeech,でも、高木さん,0.2857142857142857,3.379458333333333,3.184392213821411
1844,audio/1844.wav,./dataset/reazonspeech_wav_out/003/ed422a6efc24d.wav,reazonspeech,そのことから犯行が多くなってきているということはあります。,0.0689655172413793,4.9394583333333335,3.1335904598236084
1845,audio/1845.wav,./dataset/reazonspeech_wav_out/002/ee03a3a5c8992.wav,reazonspeech,報道フロアからお伝えしました。,0.2,4.739458333333333,3.465895891189575
1846,audio/1846.wav,./dataset/reazonspeech_wav_out/000/eef1a2a4f9d09.wav,reazonspeech,よさげですね。,0.2857142857142857,7.519458333333334,3.153748035430908
1847,audio/1847.wav,./dataset/reazonspeech_wav_out/002/efc16f041abd4.wav,reazonspeech,押し入りの強盗の仕業かと。,0.1538461538461538,4.579458333333333,3.5325255393981934
1848,audio/1848.wav,./dataset/reazonspeech_wav_out/002/f05cd8e0ed921.wav,reazonspeech,西日本も見ていきたいと思います。,0.0625,4.099458333333334,3.2167696952819824
1849,audio/1849.wav,./dataset/reazonspeech_wav_out/002/f06d7bb2cbfe6.wav,reazonspeech,日米合同委員会の中で、対外的に出さないものもいろいろあります。,0.1290322580645161,6.339458333333333,3.234910011291504
1850,audio/1850.wav,./dataset/reazonspeech_wav_out/003/f080d711281f3.wav,reazonspeech,ほらどっかタイかなんかのなんつったっけ？,0.25,4.8994583333333335,3.257070302963257
1851,audio/1851.wav,./dataset/reazonspeech_wav_out/002/f0c4db19202b3.wav,reazonspeech,手が汚れるから。,0.125,5.679458333333334,3.3210623264312744
1852,audio/1852.wav,./dataset/reazonspeech_wav_out/000/f10bc1689784b.wav,reazonspeech,あんまり笑えませんでしたかね。,0.0666666666666666,3.459458333333333,3.1620123386383057
1853,audio/1853.wav,./dataset/reazonspeech_wav_out/002/f1502587cdc1b.wav,reazonspeech,かわいいしぐさが人気のペンギン。,0.0625,6.699458333333333,3.4080283641815186
1854,audio/1854.wav,./dataset/reazonspeech_wav_out/001/f16b128a7eabb.wav,reazonspeech,３０代後半になると妊娠しにくくなるというふうに言われているわけです。,0.088235294117647,7.759458333333333,3.135885000228882
1855,audio/1855.wav,./dataset/reazonspeech_wav_out/003/f186ccc423a39.wav,reazonspeech,できるだけ距離は詰めたいところですよね。,0.05,6.4794583333333335,3.068965673446656
1856,audio/1856.wav,./dataset/reazonspeech_wav_out/002/f1ef4abb24565.wav,reazonspeech,名古屋市にあるマンションは。,0.0714285714285714,4.739458333333333,4.072769641876221
1857,audio/1857.wav,./dataset/reazonspeech_wav_out/000/f2715af1e8a39.wav,reazonspeech,ただですね、トルコがフィンランドとスウェーデンの加盟に否定的な姿勢を示しています。,0.048780487804878,6.299458333333333,3.6146767139434814
1858,audio/1858.wav,./dataset/reazonspeech_wav_out/001/f2ca3ed3d42cf.wav,reazonspeech,これが犠牲フライとなりました。,0.1333333333333333,4.219458333333334,3.325441360473633
1859,audio/1859.wav,./dataset/reazonspeech_wav_out/001/f2cfeba6cd32f.wav,reazonspeech,あかりが一番つらいときそばで支えてくれたやつが。,0.0833333333333333,4.679458333333334,3.229900360107422
1860,audio/1860.wav,./dataset/reazonspeech_wav_out/001/f32a54a83c916.wav,reazonspeech,お料理はどうされます？,0.0909090909090909,4.179458333333334,3.305237293243408
1861,audio/1861.wav,./dataset/reazonspeech_wav_out/001/f3449a359997a.wav,reazonspeech,何か前より品数増えた？,0.2727272727272727,4.279458333333333,3.835513591766357
1862,audio/1862.wav,./dataset/reazonspeech_wav_out/003/f3889196a9dc1.wav,reazonspeech,最高の形で９回の裏の攻撃に入ります。,0.1111111111111111,4.959458333333333,3.2720248699188232
1863,audio/1863.wav,./dataset/reazonspeech_wav_out/002/f3b62bf60e317.wav,reazonspeech,「キュキュットクリア除菌」,0.2307692307692307,3.039458333333333,3.860408544540405
1864,audio/1864.wav,./dataset/reazonspeech_wav_out/001/f3c8ccc62a2e5.wav,reazonspeech,この辺見てなかったんじゃない？,0.0666666666666666,4.839458333333333,3.317796468734741
1865,audio/1865.wav,./dataset/reazonspeech_wav_out/002/f417136b5aa02.wav,reazonspeech,用意できたのでこれを煮込んでいきます。,0.0526315789473684,4.199458333333333,3.44689416885376
1866,audio/1866.wav,./dataset/reazonspeech_wav_out/002/f451869acd3ae.wav,reazonspeech,２日連続で全国最多となりました。,0.25,4.759458333333333,3.415187120437622
1867,audio/1867.wav,./dataset/reazonspeech_wav_out/000/f45846193a13f.wav,reazonspeech,そして黄色で囲まれたところが柄足しをした部分です。,0.12,7.299458333333333,3.121845245361328
1868,audio/1868.wav,./dataset/reazonspeech_wav_out/003/f56bd3843aa6e.wav,reazonspeech,お前何枚か持ってるか？,0.0909090909090909,3.139458333333333,3.7260758876800537
1869,audio/1869.wav,./dataset/reazonspeech_wav_out/003/f5ea8fe1bf13b.wav,reazonspeech,よく分かんねえだけだよ。,0.25,4.579458333333333,3.6733767986297607
1870,audio/1870.wav,./dataset/reazonspeech_wav_out/000/f60ee0546d430.wav,reazonspeech,大谷は遠征メンバーから外れたため、カブス戦には出場しませんでした。,0.2424242424242424,9.399458333333332,3.0311279296875
1871,audio/1871.wav,./dataset/reazonspeech_wav_out/002/f62c895949ea5.wav,reazonspeech,どんなものがあるかといいますと先ほどちょっとお話ししました内臓脂肪型肥満であるとかあるいは糖尿病高血圧症,0.0384615384615384,9.519458333333333,3.5000693798065186
1872,audio/1872.wav,./dataset/reazonspeech_wav_out/000/f67ed46eac40f.wav,reazonspeech,でどんどん尻尾とか取れてった。,0.2666666666666666,3.499458333333333,3.081427335739136
1873,audio/1873.wav,./dataset/reazonspeech_wav_out/002/f68319d1273a2.wav,reazonspeech,ああそこ行ったことあるわ。,0.1538461538461538,5.019458333333334,3.2815535068511963
1874,audio/1874.wav,./dataset/reazonspeech_wav_out/003/f6b326437e14e.wav,reazonspeech,おいしそう。,0.1666666666666666,5.3994583333333335,3.425139904022217
1875,audio/1875.wav,./dataset/reazonspeech_wav_out/000/f7dc22401e015.wav,reazonspeech,そうですねたぶん悔しいでしょうね。,0.2352941176470588,4.919458333333333,3.2602193355560303
1876,audio/1876.wav,./dataset/reazonspeech_wav_out/002/f7e48d78d7565.wav,reazonspeech,まずこの時間の土砂災害の危険度です。,0.1666666666666666,5.4794583333333335,3.0474469661712646
1877,audio/1877.wav,./dataset/reazonspeech_wav_out/003/f8d46ce9adb78.wav,reazonspeech,でもさ、翠、誕生日とかあんまりこだわりないでしょ。,0.16,5.759458333333333,3.76273775100708
1878,audio/1878.wav,./dataset/reazonspeech_wav_out/000/f8e79c2604247.wav,reazonspeech,卑怯者ここに極まれりですね。,0.0714285714285714,6.099458333333334,3.199333667755127
1879,audio/1879.wav,./dataset/reazonspeech_wav_out/001/f958e7691121d.wav,reazonspeech,２打席連続ヒット。,0.2222222222222222,5.959458333333333,4.006647109985352
1880,audio/1880.wav,./dataset/reazonspeech_wav_out/000/f970a9357d06f.wav,reazonspeech,映画は嘘だってみんな知ってます。,0.0625,4.9394583333333335,3.158854961395264
1881,audio/1881.wav,./dataset/reazonspeech_wav_out/002/f991bc509f909.wav,reazonspeech,たのしかった。,0.2857142857142857,3.379458333333333,3.629966735839844
1882,audio/1882.wav,./dataset/reazonspeech_wav_out/002/f9c9bb18573d8.wav,reazonspeech,私羽田さんを巻き込ませて頂いて申し上げてよろしいでしょうか。,0.2333333333333333,6.739458333333333,3.4538216590881348
1883,audio/1883.wav,./dataset/reazonspeech_wav_out/003/f9cf0d4c587ca.wav,reazonspeech,よろしくお願いいたします。,0.0769230769230769,3.519458333333333,3.283045768737793
1884,audio/1884.wav,./dataset/reazonspeech_wav_out/000/fa4261121193d.wav,reazonspeech,対向配置ですか。,0.25,3.999458333333333,3.127188205718994
1885,audio/1885.wav,./dataset/reazonspeech_wav_out/003/fb0d0b91f01a0.wav,reazonspeech,立ってる方脚を戻しましょう。,0.2142857142857142,6.739458333333333,3.655101776123047
1886,audio/1886.wav,./dataset/reazonspeech_wav_out/000/fb7387e80bc42.wav,reazonspeech,是非参考になさってください。,0.2142857142857142,3.859458333333333,3.3308088779449463
1887,audio/1887.wav,./dataset/reazonspeech_wav_out/002/fd13ddcc5c156.wav,reazonspeech,まさか人質を殺して自分も？,0.1538461538461538,5.679458333333334,3.4172983169555664
1888,audio/1888.wav,./dataset/reazonspeech_wav_out/003/fdb7185dd24da.wav,reazonspeech,そうしましたらここに残ってる油を取りますね。,0.1818181818181818,5.679458333333334,3.5441784858703613
1889,audio/1889.wav,./dataset/reazonspeech_wav_out/000/fea5914754aa6.wav,reazonspeech,続いては、「地球ノート」です。,0.2666666666666666,6.599458333333334,3.345176935195923
